Cast Type,Person ID,Lead,Season Type,Season,First Name,Last Name,Age,Occupation (Raw),Occupation (Clean),Occupation Group,Week Number Eliminated,Place,Circumstance,Bachelor Pad 1,Bachelor Pad 2,Bachelor Pad 3,BiP 1,BiP 2,BiP 3,BiP 4,BiP 5,BiP 6,Bachelor Winter Games,Total Ensemble Appearances,Hometown,State,Lead Religion,Lead Race,How Season Ended,Relationship Status (Nov 2021)
Contestant,406,Charlie O'Connell,Bachelor,Bachelor 7,Kindle,,23,Pro Basketball Cheerleader,Professional Basketball Cheerleader,Professional Athletics,unk,unk,,,,,,,,,,,,0,Rockwell,Texas,,,,
Contestant,407,Charlie O'Connell,Bachelor,Bachelor 7,Krisily,Kennedy,25,Salon Coordinator,Salon Coordinator,Hair & Makeup,Runner-up,2,,1,,,,,,,,,,1,Warwick,Rhode Island,,,,
Contestant,408,Charlie O'Connell,Bachelor,Bachelor 7,Kristen,,30,Teacher,Teacher,Teaching,unk,unk,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,409,Charlie O'Connell,Bachelor,Bachelor 7,Kristina,,27,Writer,Writer,Media & Journalism,unk,unk,,,,,,,,,,,,0,Brooklyn,New York,,,,
Contestant,410,Charlie O'Connell,Bachelor,Bachelor 7,Kristine,,23,Bikini Model,Bikini Model,Modeling & Acting,unk,unk,,,,,,,,,,,,0,Fairfax Station,Virginia,,,,
Contestant,411,Charlie O'Connell,Bachelor,Bachelor 7,Kyshawn,,30,Bartender,Bartender,Food Service,unk,unk,,,,,,,,,,,,0,Nashville,Tennessee,,,,
Contestant,412,Charlie O'Connell,Bachelor,Bachelor 7,Megan,,23,Retail Marketing,Retail Marketing,Fashion Design & Retail,unk,unk,,,,,,,,,,,,0,Tallahassee,Florida,,,,
Contestant,413,Charlie O'Connell,Bachelor,Bachelor 7,Sarah,Brice,24,Labor & Delivery Nurse,Labor & Delivery Nurse,Health & Medical Professional,Winner,1,,,,,,,,,,,,0,McKinney,Texas,,,,
Contestant,414,Charlie O'Connell,Bachelor,Bachelor 7,Sarah,W.,24,Fashion Design,Fashion Design,Fashion Design & Retail,unk,unk,,,,,,,,,,,,0,Los Angeles,California,,,,
Contestant,415,Charlie O'Connell,Bachelor,Bachelor 7,Siomara,,25,Loan Officer,Loan Officer,Financial Services & Investing,unk,unk,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,416,Charlie O'Connell,Bachelor,Bachelor 7,Valerie,,28,Executive Assistant,Executive Assistant,Business & Entrepreneurship,unk,unk,,,,,,,,,,,,0,Wayne,New Jersey,,,,
Contestant,417,Chris Soules,Bachelor,Bachelor 19,Alissa,Giambrone,24,Flight Attendant,Flight Attendant,Aviation,Week 2,19,,,,,,,,,,,,0,Hamilton,New Jersey,,,,
Contestant,418,Chris Soules,Bachelor,Bachelor 19,Amanda,Goerlitz,24,Ballet Teacher,Ballet Teacher,Personal Trainers & Coaches,Week 1,24,,,,,,,,,,,,0,Lake in the Hills,Illinois,,,,
Contestant,419,Chris Soules,Bachelor,Bachelor 19,Amber,James,29,Bartender,Bartender,Food Service,Week 3,16,,,,,,1,,,,,,1,Kankakee,Illinois,,,,
Contestant,420,Chris Soules,Bachelor,Bachelor 19,Ashley,Iaconetti,26,Journalist,Journalist,Media & Journalism,Week 6,9,,,,,,1,1,,,,1,3,Great Falls,Virginia,,,,
Contestant,421,Chris Soules,Bachelor,Bachelor 19,Ashley,Salter,24,Hair Stylist,Hair Stylist,Hair & Makeup,Week 4,12,,,,,,1,,,,,,1,Vinings,Georgia,,,,
Contestant,422,Chris Soules,Bachelor,Bachelor 19,Becca,Tilley,25,Chiropractic Assistant,Chiropractic Assistant,Health & Medical Professional,Runner-up,2,,,,,,,,,,,,0,Shreveport,Louisiana,,,,
Contestant,423,Chris Soules,Bachelor,Bachelor 19,Bo,Stanley,25,Plus-Size Model,Plus-Size Model,Modeling & Acting,Week 1,25,,,,,,,,,,,,0,Carpinteria,California,,,,
Contestant,424,Chris Soules,Bachelor,Bachelor 19,Britt,Nilsson,27,Waitress,Waitress,Food Service,Week 7,6,,,,,,,,,,,,0,Wolcott Mills,Michigan,,,,
Contestant,425,Chris Soules,Bachelor,Bachelor 19,Brittany,Fetkin,26,WWE Diva-in-Training,WWE Diva-in-Training,Professional Athletics,Week 1,26,,,,,,,,,,,,0,Temecula,California,,,,
Contestant,426,Chris Soules,Bachelor,Bachelor 19,Carly,Waddell,29,Cruise Ship Singer,Cruise Ship Singer,Musicians & Singers,Week 7,5,,,,,,1,1,,,,,2,Arlington,Texas,,,,
Contestant,427,Chris Soules,Bachelor,Bachelor 19,Jade,Roper,29,Cosmetics Developer,Cosmetics Developer,Hair & Makeup,Week 8,4,,,,,,1,,,,,,1,Gering,Nebraska,,,,
Contestant,428,Chris Soules,Bachelor,Bachelor 19,Jillian,Anderson,25,News Producer,News Producer,Media & Journalism,Week 4,15,,,,,,1,,,,,,1,Howland,Ohio,,,,
Contestant,429,Chris Soules,Bachelor,Bachelor 19,Jordan,Branch,24,Student,Student,Student (General),Week 2,20,,,,,,,,,,,,0,Windsor,Colorado,,,,
Contestant,430,Chris Soules,Bachelor,Bachelor 19,Juelia,Kinney,30,Esthetician,Esthetician,Hair & Makeup,Week 4,13,,,,,,1,,,,,,1,Beaverton,Oregon,,,,
Contestant,431,Chris Soules,Bachelor,Bachelor 19,Kaitlyn,Bristowe,29,Dance Instructor,Dance Instructor,Personal Trainers & Coaches,Week 9,3,,,,,,,,,,,,0,Leduc,Canada,,,,
Contestant,432,Chris Soules,Bachelor,Bachelor 19,Kara,Wilson,25,High School Soccer Coach,High School Soccer Coach,Personal Trainers & Coaches,Week 1,27,,,,,,,,,,,,0,Brownsville,Kentucky,,,,
Contestant,433,Chris Soules,Bachelor,Bachelor 19,Kelsey,Poe,28,Guidance Counselor,Guidance Counselor,Educational Administration,Week 6,8,,,,,,,,,,,,0,Hudsonville,Michigan,,,,
Contestant,434,Chris Soules,Bachelor,Bachelor 19,Kimberly,Sherbach,28,Yoga Instructor,Yoga Instructor,Personal Trainers & Coaches,Week 2,21,,,,,,,,,,,,0,Wantagh,New York,,,,
Contestant,435,Chris Soules,Bachelor,Bachelor 19,Mackenzie,Deonigi,21,Dental Assistant,Dental Assistant,Health & Medical Professional,Week 5,10,,,,,,1,,,,,,1,Maple Valley,Washington,,,,
Contestant,436,Chris Soules,Bachelor,Bachelor 19,Megan,Bell,24,Make-Up Artist,Make-Up Artist,Hair & Makeup,Week 6,7,Quit,,,,,1,,,,,,1,Brentwood,Tennessee,,,,
Contestant,437,Chris Soules,Bachelor,Bachelor 19,Michelle,Davis,25,Wedding Cake Baker,Wedding Cake Baker,Food Service,Week 1,28,,,,,,,,,,,,0,Provo,Utah,,,,
Contestant,438,Chris Soules,Bachelor,Bachelor 19,Nicole,Meacham,31,Real Estate Agent,Real Estate Agent,Real Estate & Interior Design,Week 1,29,,,,,,,,,,,,0,Scottsdale,Arizona,,,,
Contestant,439,Chris Soules,Bachelor,Bachelor 19,Nikki,Delventhal,26,Former NFL Cheerleader,Former NFL Cheerleader,Professional Athletics,Week 4,14,,,,,,,,,,,,0,Hasbrouck Heights,New Jersey,,,,
Contestant,440,Chris Soules,Bachelor,Bachelor 19,Reegan,Cornwell,28,Cadaver Tissue Saleswoman,Cadaver Tissue Sales,Sales,Week 1,30,,,,,,,,,,,,0,Manhattan Beach,California,,,,
Contestant,441,Chris Soules,Bachelor,Bachelor 19,Samantha,Steffen,27,Fashion Designer,Fashion Designer,Fashion Design & Retail,Week 5,11,,,,,,1,,,,,,1,Indianapolis,Indiana,,,,
Contestant,442,Chris Soules,Bachelor,Bachelor 19,Tandra,Steiner,30,Executive Assistant,Executive Assistant,Business & Entrepreneurship,Week 2,22,,,,,,,,,,,,0,Sandy,Utah,,,,
Contestant,443,Chris Soules,Bachelor,Bachelor 19,Tara,Eddings,26,Sport Fishing Enthusiast,Sport Fishing Enthusiast,Professional Athletics,Week 2,23,,,,,,,,,,,,0,Fort Lauderdale,Florida,,,,
Contestant,444,Chris Soules,Bachelor,Bachelor 19,Tracy,Darakis,29,Fourth Grade Teacher,4th Grade Teacher,Teaching,Week 3,17,,,,,,,,,,,,0,Wellington,Florida,,,,
Contestant,445,Chris Soules,Bachelor,Bachelor 19,Trina,Scherenberg,33,Special Education Teacher,Special Education Teacher,Teaching,Week 3,18,,,,,,,,,,,,0,Algonquin,Illinois,,,,
Contestant,446,Chris Soules,Bachelor,Bachelor 19,Whitney,Bischoff,29,Fertility Nurse,Fertility Nurse,Health & Medical Professional,Winner,1,,,,,,,,,,,,0,Louisville,Kentucky,,,,
Contestant,447,Colton Underwood,Bachelor,Bachelor 23,Alex,Blumberg,29,Dog Rescuer,Dog Rescuer,Pet & Livestock Services,Week 2,20,,,,,,,,,,,,0,Vancouver,Canada,,,,
Contestant,448,Colton Underwood,Bachelor,Bachelor 23,Alex,Dillon,23,Account Manager,Account Manager,Advertising & Marketing,Week 1,24,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,449,Colton Underwood,Bachelor,Bachelor 23,Angelique,Sherman,28,Marketing Salesperson,Marketing Sales,Advertising & Marketing,Week 2,21,,,,,,,,,,,,0,Hamilton,New Jersey,,,,
Contestant,450,Colton Underwood,Bachelor,Bachelor 23,Annie,Reardon,23,Financial Associate,Financial Associate,Financial Services & Investing,Week 2,22,,,,,,,,,,,,0,Mequon,Wisconsin,,,,
Contestant,451,Colton Underwood,Bachelor,Bachelor 23,Bri,Barnes,24,Model,Model,Modeling & Acting,Week 3,16,,,,,,,,,,1,,1,Los Angeles,California,,,,
Contestant,452,Colton Underwood,Bachelor,Bachelor 23,Caelynn,Miller-Keyes,23,Miss North Carolina USA 2018,Miss North Carolina USA 2018,Entertainment & Recreation,Week 8,4,,,,,,,,,,1,,1,Falmouth,Virginia,,,,
Contestant,453,Colton Underwood,Bachelor,Bachelor 23,Caitlin,Clemmens,25,Realtor,Realtor,Real Estate & Interior Design,Week 3,19,,,,,,,,,,1,,1,Toronto,Canada,,,,
Contestant,454,Colton Underwood,Bachelor,Bachelor 23,Cassie,Randolph,23,Speech Pathologist,Speech Pathologist,Health & Medical Professional,Winner,1,,,,,,,,,,,,0,Huntington Beach,California,,,,
Contestant,455,Colton Underwood,Bachelor,Bachelor 23,Catherine,Agro,26,DJ,DJ,Entertainment & Recreation,Week 3,17,,,,,,,,,,,,0,Fort Lauderdale,Florida,,,,
Contestant,456,Colton Underwood,Bachelor,Bachelor 23,Courtney,Curtis,23,Caterer,Caterer,Food Service,Week 4,14,,,,,,,,,,,,0,McDonough,Georgia,,,,
Contestant,457,Colton Underwood,Bachelor,Bachelor 23,Demi,Burnett,23,Interior Designer,Interior Designer,Real Estate & Interior Design,Week 6,9,,,,,,,,,,1,,1,Red Oak,Texas,,,,
Contestant,458,Colton Underwood,Bachelor,Bachelor 23,Devin,Gooden,23,Broadcast Journalist,Broadcast Journalist,Media & Journalism,Week 1,25,,,,,,,,,,,,0,Atlanta,Georgia,,,,
Contestant,459,Colton Underwood,Bachelor,Bachelor 23,Elyse,Dehlbom,31,Makeup Artist,Make-Up Artist,Hair & Makeup,Week 5,13,Quit,,,,,,,,,,,0,Soldotna,Alaska,,,,
Contestant,460,Colton Underwood,Bachelor,Bachelor 23,Erika,McNutt,25,Recruiter,Recruiter,Human Resources & Recruiting,Week 2,23,,,,,,,,,,,,0,Encinitas,California,,,,
Contestant,461,Colton Underwood,Bachelor,Bachelor 23,Erin,Landry,28,Human Resources Manager,Human Resources Manager,Human Resources & Recruiting,Week 1,26,,,,,,,,,,,,0,Plano,Texas,,,,
Contestant,462,Colton Underwood,Bachelor,Bachelor 23,Hannah,Godwin,23,Content Creator,Content Creator,Modeling & Acting,Week 9,2,,,,,,,,,,1,,1,Hoover,Alabama,,,,
Contestant,463,Colton Underwood,Bachelor,Bachelor 23,Hannah,Brown,24,Miss Alabama USA 2018,Miss Alabama USA 2018,Entertainment & Recreation,Week 7,7,,,,,,,,,,,,0,Northport,Alabama,,,,
Contestant,464,Colton Underwood,Bachelor,Bachelor 23,Heather,Martin,23,Assistant Program Manager,Assistant Program Manager,Business & Entrepreneurship,Week 7,6,Quit,,,,,,,,,,,0,Carlsbad,California,,,,
Contestant,465,Colton Underwood,Bachelor,Bachelor 23,Jane,Averbukh,26,Social Worker,Social Worker,"Non-Profit, Charity, & Social Work",Week 1,27,,,,,,,,,,1,,1,West Hollywood,California,,,,
Contestant,466,Colton Underwood,Bachelor,Bachelor 23,Katie,Morton,26,Medical Sales Representative,Medical Sales Representative,Sales,Week 6,8,,,,,,,,,,1,,1,Oviedo,Florida,,,,
Contestant,467,Colton Underwood,Bachelor,Bachelor 23,Kirpa,Sudick,26,Dental Hygienist,Dental Hygienist,Health & Medical Professional,Week 7,5,,,,,,,,,,,,0,Whittier,California,,,,
Contestant,468,Colton Underwood,Bachelor,Bachelor 23,Laura,Pellerito,26,Accountant,Accountant,Financial Services & Investing,Week 1,28,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,469,Colton Underwood,Bachelor,Bachelor 23,Nicole,Lopez-Alvar,25,Social Media Coordinator,Social Media Coordinator,Technology & Software,Week 5,11,,,,,,,,,,1,,1,Miami,Florida,,,,
Contestant,470,Colton Underwood,Bachelor,Bachelor 23,Nina,Bartula,30,Sales Account Manager,Sales Account Manager,Sales,Week 3,18,,,,,,,,,,,,0,Raleigh,North Carolina,,,,
Contestant,471,Colton Underwood,Bachelor,Bachelor 23,Onyeka,Ehie,24,IT Risk Consultant,IT Risk Consultant,Technology & Software,Week 5,12,,,,,,,,,,1,,1,Manhattan,Kansas,,,,
Contestant,472,Colton Underwood,Bachelor,Bachelor 23,Revian,Chang,24,Nurse,Nurse,Health & Medical Professional,Week 1,29,,,,,,,,,,1,,1,Austin,Texas,,,,
Contestant,473,Colton Underwood,Bachelor,Bachelor 23,Sydney,Lotuaco,27,NBA Dancer,NBA Dancer,Professional Athletics,Week 6,10,Quit,,,,,,,,,1,,1,Virginia Beach,Virginia,,,,
Contestant,474,Colton Underwood,Bachelor,Bachelor 23,Tahzjuan,Hawkins,25,Business Development Associate,Business Development Associate,Business & Entrepreneurship,Week 1,30,,,,,,,,,,1,,1,Castle Pines,Colorado,,,,
Contestant,475,Colton Underwood,Bachelor,Bachelor 23,Tayshia,Adams,28,Phlebotomist,Phlebotomist,Health & Medical Professional,Week 9,3,,,,,,,,,,1,,1,Corona Del Mar,California,,,,
Contestant,476,Colton Underwood,Bachelor,Bachelor 23,Tracy,Shapoff,31,Wardrobe Stylist,Wardrobe Stylist,Fashion Design & Retail,Week 4,15,,,,,,,,,,,,0,Rochester,New York,,,,
Contestant,477,DeAnna Pappas,Bachelorette,Bachelorette 4,Blaine,Twilley,33,Debt manager,Debt Manager,Financial Services & Investing,Week 5,6,,,,,,,,,,,,0,Tulsa,Oklahoma,,,,
Contestant,478,DeAnna Pappas,Bachelorette,Bachelorette 4,Brian,Westendorf,31,High school football coach,High School Football Coach,Personal Trainers & Coaches,Week 4,7,,,,,,,,,,,,0,Balch Springs,Texas,,,,
Contestant,479,DeAnna Pappas,Bachelorette,Bachelorette 4,Brian,Winchester,29,Computer network consultant,Computer Network Consultant,Technology & Software,Week 1,16,,,,,,,,,,,,0,New Castle,Indiana,,,,
Contestant,480,DeAnna Pappas,Bachelorette,Bachelorette 4,Chandler,Fulton,25,Insurance rep.,Insurance Representative,Financial Services & Investing,Week 1,17,,,,,,,,,,,,0,Virginia Beach,Virginia,,,,
Contestant,481,DeAnna Pappas,Bachelorette,Bachelorette 4,Chris,Bradshaw,29,Medical sales rep.,Medical Sales Representative,Sales,Week 2,13,,,,,,,,,,,,0,Fort Worth,Texas,,,,
Contestant,482,DeAnna Pappas,Bachelorette,Bachelorette 4,Donato,Capodanno,26,Sales rep.,Sales Representative,Sales,Week 1,18,,,,,,,,,,,,0,Lexington,South Carolina,,,,
Contestant,483,DeAnna Pappas,Bachelorette,Bachelorette 4,Eric,Papachristos,32,Senior analyst,Senior Analyst,Business & Entrepreneurship,Week 2,14,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,484,DeAnna Pappas,Bachelorette,Bachelorette 4,Fred,Greif,30,Lawyer,Lawyer,Lawyers & Legal Services,Week 4,8,,,,,,,,,,,,0,Skokie,Illinois,,,,
Contestant,485,DeAnna Pappas,Bachelorette,Bachelorette 4,Graham,Bunn,29,Professional basketball player,Professional Basketball Player,Professional Athletics,Week 6,4,,,1,,1,,,,,,,2,Raleigh,North Carolina,,,,
Contestant,486,DeAnna Pappas,Bachelorette,Bachelorette 4,Greg,Matthew,28,Personal trainer,Personal Trainer,Personal Trainers & Coaches,Week 1,19,,,,,,,,,,,,0,Rockport,Massachusetts,,,,
Contestant,487,DeAnna Pappas,Bachelorette,Bachelorette 4,Jason,Mesnick,31,Account Executive,Account Executive,Advertising & Marketing,Runner-up,2,,,,,,,,,,,,0,Cleveland,Ohio,,,,
Contestant,488,DeAnna Pappas,Bachelorette,Bachelorette 4,Jeffrey,Harris,27,Mathematics teacher,Math Teacher,Teaching,Week 1,20,,,,,,,,,,,,0,Miami,Florida,,,,
Contestant,489,DeAnna Pappas,Bachelorette,Bachelorette 4,Jeremy,Anderson,30,Real estate attorney,Real Estate Attorney,Lawyers & Legal Services,Week 7,3,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,490,DeAnna Pappas,Bachelorette,Bachelorette 4,Jesse,Csincsak,26,Professional snowboarder,Professional Snowboarder,Professional Athletics,Winner,1,,,,,,,,,,,,0,Breckenridge,Colorado,,,,
Contestant,491,DeAnna Pappas,Bachelorette,Bachelorette 4,Jon,Konkel,35,Resort manager,Resort Manager,Hospitality,Week 1,21,,,,,,,,,,,,0,Williston,North Dakota,,,,
Contestant,492,DeAnna Pappas,Bachelorette,Bachelorette 4,Luke,Hamilton,27,Oyster farmer,Oyster Farmer,Farming,Week 1,22,,,,,,,,,,,,0,Faith,North Carolina,,,,
Contestant,493,DeAnna Pappas,Bachelorette,Bachelorette 4,Patrick,Carlson,26,Financial analyst,Financial Analyst,Financial Services & Investing,Week 1,23,,,,,,,,,,,,0,Glenwood,Illinois,,,,
Contestant,494,DeAnna Pappas,Bachelorette,Bachelorette 4,Patrick,Durrere,27,Internet marketing,Internet Marketing,Advertising & Marketing,Week 1,24,,,,,,,,,,,,0,Elmhurst,Illinois,,,,
Contestant,495,DeAnna Pappas,Bachelorette,Bachelorette 4,Paul,Brosseau,23,Sales manager,Sales Manager,Sales,Week 3,10,,,,,,,,,,,,0,Bonnyville,Canada,,,,
Contestant,496,DeAnna Pappas,Bachelorette,Bachelorette 4,Richard,Mathy,27,Science teacher,Science Teacher,Teaching,Week 3,12,,,,,,,,,,,,0,Sauquoit,New York,,,,
Contestant,497,DeAnna Pappas,Bachelorette,Bachelorette 4,Robert,Fair,28,Chef,Chef,Food Service,Week 4,9,,,,,,,,,,,,0,San Francisco,California,,,,
Contestant,498,DeAnna Pappas,Bachelorette,Bachelorette 4,Ronald,Mayer,36,Barber shop owner,Barber Shop Owner,Hair & Makeup,Week 3,11,,,,,,,,,,,,0,Greeley,Colorado,,,,
Contestant,499,DeAnna Pappas,Bachelorette,Bachelorette 4,Ryan,Hoag,28,Professional football player,Professional Football Player,Professional Athletics,Week 2,15,,,,1,,,,,,,,1,Minneapolis,Minnesota,,,,
Contestant,500,DeAnna Pappas,Bachelorette,Bachelorette 4,Sean,Ramey,33,Martial artist,Martial Artist,Professional Athletics,Week 5,5,,,,,,,,,,,,0,Louisville,Kentucky,,,,
Contestant,501,DeAnna Pappas,Bachelorette,Bachelorette 4,Spero,Stamboulis,38,Actor,Actor,Modeling & Acting,Week 1,25,,,,,,,,,,,,0,Ellington,Connecticut,,,,
Contestant,502,Desiree Hartsock,Bachelorette,Bachelorette 9,Ben,Scott,28,Entrepreneur,Entrepreneur,Business & Entrepreneurship,Week 5,10,,,,,1,,,,,,,1,Lubbock,Texas,,,,
Contestant,503,Desiree Hartsock,Bachelorette,Bachelorette 9,Brad,McKinzie,27,Accountant/DJ,Accountant / DJ,Entertainment & Recreation,Week 4,13,,,,,,,,,,,,0,Denver,Colorado,,,,
Contestant,504,Desiree Hartsock,Bachelorette,Bachelorette 9,Brandon,Andreen,26,Painting Contractor,Painting Contractor,Construction & Trades,Week 3,14,,,,,,,1,,,,,1,Blaine,Minnesota,,,,
Contestant,505,Desiree Hartsock,Bachelorette,Bachelorette 9,Brian,Jarosinski,29,Financial Advisor,Financial Advisor,Financial Services & Investing,Week 3,16,DQ - Relationship Back Home,,,,,,,,,,,0,Olney,Maryland,,,,
Contestant,506,Desiree Hartsock,Bachelorette,Bachelorette 9,Brooks,Forester,27,Skateboarder,Skateboarder,Professional Athletics,Week 9,3,Quit,,,,1,,,,,,,1,Las Vegas,Nevada,,,,
Contestant,507,Desiree Hartsock,Bachelorette,Bachelorette 9,Bryden,Vukasin,26,Iraq War Veteran,Iraq War Veteran,Military & Civil Service,Week 5,11,Quit,,,,,,,,,,,0,Havre,Montana,,,,
Contestant,508,Desiree Hartsock,Bachelorette,Bachelorette 9,Chris,Siegfried,27,Mortgage Broker,Mortgage Broker,Financial Services & Investing,Winner,1,,,,,,,,,,,,0,McMinnville,Oregon,,,,
Contestant,509,Desiree Hartsock,Bachelorette,Bachelorette 9,Dan,Cox,30,Beverage Sales Director,Beverage Sales Director,Food Service,Week 3,15,,,,,,1,,,,,,1,Dublin,California,,,,
Contestant,510,Desiree Hartsock,Bachelorette,Bachelorette 9,Diogo,Custodio,29,Ski Resort Manager,Ski Resort Manager,Hospitality,Week 1,20,,,,,,,,,,,,0,Penha,Brazil,,,,
Contestant,511,Desiree Hartsock,Bachelorette,Bachelorette 9,Drew,Kenney,27,Digital Marketing Analyst,Digital Marketing Analyst,Advertising & Marketing,Runner-up,2,,,,,,,,,,,,0,Scottsdale,Arizona,,,,
Contestant,512,Desiree Hartsock,Bachelorette,Bachelorette 9,James,Case,27,Advertising Executive,Advertising Executive,Advertising & Marketing,Week 6,6,,,,,,,,,,,,0,Marietta,Georgia,,,,
Contestant,513,Desiree Hartsock,Bachelorette,Bachelorette 9,Jonathan,Vollinger,26,Lawyer,Lawyer,Lawyers & Legal Services,Week 1,25,,,,,,,,,,,,0,Hickory,North Carolina,,,,
Contestant,514,Desiree Hartsock,Bachelorette,Bachelorette 9,Juan Pablo,Galavis,31,Former Pro Soccer Player,Former Professional Soccer Player,Professional Athletics,Week 6,7,,,,,,,,,,,,0,Barquisimeto,Venezuela,,,,
Contestant,515,Desiree Hartsock,Bachelorette,Bachelorette 9,Kasey,Stewart,29,Advertising Executive,Advertising Executive,Advertising & Marketing,Week 6,8,,,,,,,,,,,,0,Tulsa,Oklahoma,,,,
Contestant,516,Desiree Hartsock,Bachelorette,Bachelorette 9,Larry,Burchett,34,ER Doctor,ER Doctor,Physicians & Dentists,Week 1,21,,,,,,,,,,,,0,Overland Park,Kansas,,,,
Contestant,517,Desiree Hartsock,Bachelorette,Bachelorette 9,Micah,,32,Law Student,Law Student,Lawyers & Legal Services,Week 1,22,,,,,,,,,,,,0,Detroit Lakes,Minnesota,,,,
Contestant,518,Desiree Hartsock,Bachelorette,Bachelorette 9,Michael,Garofola,33,Federal Prosecutor,Federal Prosecutor,Lawyers & Legal Services,Week 7,5,,,,,,1,,,,,1,2,Lindenhurst,New York,,,,
Contestant,519,Desiree Hartsock,Bachelorette,Bachelorette 9,Mike,R.,28,Dental Student,Dental Student,Physicians & Dentists,Week 1,23,,,,,,,,,,,,0,London,England,,,,
Contestant,520,Desiree Hartsock,Bachelorette,Bachelorette 9,Mikey,Tenerelli,30,Plumbing Contractor,Plumbing Contractor,Construction & Trades,Week 5,9,,,,,,1,,,,,,1,Glen Ellyn,Illinois,,,,
Contestant,521,Desiree Hartsock,Bachelorette,Bachelorette 9,Nick,Mucci,27,Investment Adviser,Investment Adviser,Financial Services & Investing,Week 2,17,,,,,,,,,,,,0,Rochester,New York,,,,
Contestant,522,Desiree Hartsock,Bachelorette,Bachelorette 9,Nick,Roy,26,Tailor/Magician,Tailor / Magician,Entertainment & Recreation,Week 1,24,,,,,,,,,,,,0,Ridgefield,Connecticut,,,,
Contestant,523,Desiree Hartsock,Bachelorette,Bachelorette 9,Robert,Graham,30,Advertising Entrepreneur,Advertising Entrepreneur,Advertising & Marketing,Week 2,18,,,,,1,,,,,,,1,Glendale,Arizona,,,,
Contestant,524,Desiree Hartsock,Bachelorette,Bachelorette 9,Will,Reese,28,Banker,Banker,Financial Services & Investing,Week 2,19,,,,,,,,,,,,0,Federal Way,Washington,,,,
Contestant,525,Desiree Hartsock,Bachelorette,Bachelorette 9,Zack,Kalter,28,Book Publisher,Book Publisher,Media & Journalism,Week 4,12,,,,,1,,,,,,,1,Phillips Ranch,California,,,,
Contestant,526,Desiree Hartsock,Bachelorette,Bachelorette 9,Zak,Waddell,31,Drilling Fluid Engineer,Drilling Fluid Engineer,Energy & Natural Resources,Week 8,4,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,527,Emily Maynard,Bachelorette,Bachelorette 8,Aaron,Martell,36,Biology Teacher,Biology Teacher,Teaching,Week 2,17,,,,,,,,,,,,0,North Sydney,Canada,,,,
Contestant,528,Emily Maynard,Bachelorette,Bachelorette 8,Alejandro,Velez,25,Mushroom Farmer,Mushroom Farmer,Farming,Week 5,9,,,,,,,,,,,,0,San Francisco,California,,,,
Contestant,529,Emily Maynard,Bachelorette,Bachelorette 8,Alessandro,Goulart,30,Grain Merchant,Grain Merchant,Energy & Natural Resources,Week 3,15,,,,,,,,,,,,0,Saint Paul,Minnesota,,,,
Contestant,530,Emily Maynard,Bachelorette,Bachelorette 8,Arie,Luyendyk,30,Race Car Driver,Race Car Driver,Professional Athletics,Runner-up,2,,,,,,,,,,,,0,Scottsdale,Arizona,,,,
